question_id,topic_tokenized,answer_item_1_tokenized,answer_item_2_tokenized,answer_item_3_tokenized,answer_item_4_tokenized,answer_item_5_tokenized,answer_item_6_tokenized,answer_item_7_tokenized,answer_item_8_tokenized,answer_item_9_tokenized
782,"quantum,comput","west,deal,four,process,field,middl,three,late,data,tabl,sometim","bed,hit,doctor,hold,may,whether,foreign,figur,gener,doctor,data,old,exampl,class,color,medic,alon,turn,singl,alreadi,buy,togeth,bill,polici,repres,busi,read","mention,larg,oil,site","price,camera,face,without,relationship,floor,seek,parti,ask,certainli,hair,answer,leav,check,southern,white,south","part,admit,vote,author,economi,color,posit,pressur,right,knowledg","want,present,charact,economi,sometim,feder,within,howev,common","direct,bag,forward,parent,form,let,role,avoid,parent,play,big,newspap,trip,style,educ,call,popul,foreign,green,watch,guy,individu,card",,
783,blockchain,"evid,worker,hope,tend,creat,research,top,center,side,firm,person,civil,trip,eight,team,govern,run,part,number","size,train,thu,structur,none,fill,thu","prove,someth,insid,allow,team,end,rule","natur,church,school,identifi,lay,act,develop,educ,rememb,piec,posit,citizen,u","everyon,bodi,social,line,actual,interview",,,,
784,"quantum,comput","establish,provid,war,left,economi,remain,beauti,hous,yard,full,anim,thu","see,paint,militari,build,nation,act,indic","wait,beat,purpos,budget,citizen,guess,draw,front,special,worker,sourc","strong,strategi,address,process,mr,player,shake,specif,technolog","easi,appear,u,either,start","tonight,last,reveal,morn,total,agreement,within","machin,wonder,final,top,two,program,plant,institut,involv,born,person,seven,organ,possibl,exampl,dream,compani,four,month,chang,other,receiv","guess,buy,brother,memori,scientist,choos,around",
785,blockchain,"south,keep,possibl,sinc,matter,trip,either,studi,singl,commerci,long","second,foreign,everyon,spend,secur,foreign,wish,militari,network,music,tri,base,beat,interest,militari,particular","standard,vote,fli,war,whether,middl,final,establish,view,someon,execut,manag,age,main,import,analysi,readi,beat","bar,happen,short,start,month,howev,son,whose,tonight,build,kid,industri,consum,languag,race,bed,agreement,break","window,understand,space","avoid,product,accord,rise,court,new,feder","secur,fish,read,chair,make,southern,professor,seriou,could,stay,could,fight,research,tree,main,quit,sure,live","anyon,home,rate,discuss,home,next,visit,variou,note,charact,later,year,polit,true,play",
786,"digit,market","leav,audienc,free,affect,congress,cell,treat,perform,someth,game,seem,high,entir,safe,discov,account,process,babi,land,church,possibl,hand,glass,beat,order","someon,send,technolog,insid,girl,factor,father,best,get,remain,explain,style,finish,lot,babi,kind,organ,skin,situat,campaign,treat,simpl","must,parti,pm,face,think,style,main,simpl,modern,train,yard,build,entir,argu,machin,camera,song,sort,fast,line,book","day,financi,govern,build,agent,forc","factor,republican,receiv,lose","onto,power,point,world,southern,particip,week","eight,art,either,wish,leader,dark,none,find","suggest,fast,happen,allow,seat",
787,blockchain,"buy,view,let,book,receiv,simpl,truth,nice,give,assum,talk,less,sell,fast,hear,simpl,crime,black,health,father,student,plan,big","may,agre,heavi","consum,polit,elect,strategi,action,follow,tend,opportun,debat,audienc,train,exist,sometim,ask,interest,citizen,film,win,big,show,economi,oil,wait,final,bag","enough,els,hour,power,quit,citizen,feel,sing,respons,land,last,clear,posit,fine,popular","among,interview,usual,cut,meet,side,qualiti","seem,confer,think,easi,record,pay,mani,accord,want,per,nearli,big,rather,cell,gener,citizen,former,one","major,profession,blood,big,eight,includ,troubl,fish,final,get,attorney,father,sound,push,countri,claim,move,prevent,thu,improv,rule,piec,director,well",,
788,"health,fit","magazin,amount,collect,model,head,understand,throw,relat,later,say,suffer,fall,heart","child,larg,night,individu,increas,approach,question,center,wall,doctor,direct,seriou,design,citi,focu","add,everyth,agre,writer,enter,machin,leader,local,requir,realiz,center,protect,question,singl,call,share,sign,standard","recent,leav,region,case,red,condit,difficult,countri,miss,later,eat,might,resourc,simpl,presid,manag,safe,program,southern","great,differ,type,get,earli,term,author,tradit,ye,languag,middl,govern,tonight,free,administr,chair,score","congress,foot,case,order,rememb,rich","often,profession,small,recent,word,seem,realiz,stand,data",,
789,"environment,scienc","rock,top,realiti,right,final,human,polici,least,four,recogn","high,even,anoth,inde,ago,commerci,seven","respons,method,identifi,custom,ye,let,nearli","bank,relationship,month,call,bar,book,rich,enough,develop,best,feel,contain,food,minut,less,interview,environment,respons,pay,centuri,help,fall,difficult,mouth","case,green,guess,run,attorney,could,free,million,babi,natur,door","mouth,decis,state,fine,meet,particularli,issu,forc,worri,order","pretti,key,experi,age,race","sometim,cell,writer,side","industri,citizen,develop,open,chang,natur,data,long,recent,rememb,charact,network,huge,effort,number,school"
790,blockchain,"sign,simpl,readi,man,probabl,around,health,structur,smile,race,music,manag,big,stori,eat,expect,stand,long,site,score,tax","decad,togeth,polit,instead,know,becom,factor,event,war,fight,hot,elect,coach,someon","admit,kid,board,record,imag,loss,face,anyth,sit,low,forward,civil,particularli,listen,risk,although,tend,mother",,,,,,
791,histori,"stuff,earli,poor,center,educ,miss,think","studi,know,simpli,five,hit,studi,leav","let,maintain,law,entir,respons","produc,physic,fast,everyth,tri,answer,part,wonder,fish,someon,central","boy,style,follow,particip,ago,physic,big,smile,start,door,offic","tax,account,worri,money,industri,especi,word,matter,keep",,,
792,sociolog,"recogn,wide,let,pick,invest,travel,year,energi,colleg,member,current,decad,adult,finish,base,stand,cell,audienc,yard,polic,class","western,risk,health,common,manag,messag,hard,factor,howev,near,oil,gun,plant,close,well,process,condit,child","figur,state,anyon,larg,determin,wall,level,report,perform,foreign,sister,whose,blue,develop","comput,want,let,daughter,commun,think,relat,offici,fli,high,kid,institut,tri,rise,bodi,color,catch","take,add,brother,civil,develop,total,train,yard","war,build,dinner,road,key,exactli,small,sure,last","ahead,enjoy,offer,process,coupl,figur","custom,hand,weight,western,five,rich,fight,away,top,grow,along",
793,educ,"account,support,leg,middl,produc,current,measur,student,loss,televis,u,yard,pa","surfac,economi,may,amount,thing,magazin,daughter,central,offer,score,ok,fire,sister,admit,time,note","almost,realli,sport,noth,fact,certainli,coupl,compani,worker,car,close,whatev,class","poor,poor,valu,movement,govern,cultur,republican,consid,war,thousand,mr,worker,four,energi,beauti,near","none,simpli,bar,cover,score,reflect,opportun,door,entir","bar,north,must,compar","though,fast,like,move,tend,seat,inform,exist,green,certain,commun,togeth,either","mani,variou,sound,expert,dark,order,situat,new,church,hous","charact,sea,film,prevent,produc,feel,order,window,compar,third,throughout,record"
794,"space,explor","area,place,fear,surfac","book,level,issu,million,posit,enough,action,american","pa,west,foreign,husband,consid,past","total,degre,would,maintain,less,put,suggest","book,yeah,case,realli,medic,soldier,hospit,long,tell,rise,natur,part,cours,cut,final,stock,answer,anim,game,fund","space,posit,everi,station,write,green,secur,quickli,suffer","door,hold,sing,rate,feel,turn",,
795,entrepreneurship,"rememb,skin,loss,program,fact,whole,alreadi,care,grow,threat,attorney","activ,approach,toward,think,thousand,glass,differ,note,mind,seri","exist,human,seri,practic,babi","lot,compar,side,citizen,peopl,comput,statement,govern,medic,recogn,situat,theori,drug,agenc,surfac,accept,sinc,sourc,western,third,win,author","laugh,share,cours,possibl,mother,red,protect,protect,design","none,sit,issu,whatev,speech,network","tax,especi,woman,govern,part,laugh,agent,safe,view,case,build,analysi,hot,order,point,fall,democrat,per,edg,letter,owner,enough,citi,figur,item,staff","part,detail,answer,militari,head,daughter,commun,adult,contain,effect,candid,presid,treat,also,everybodi,whatev,wish,sinc,along","difficult,soon,histori,happen,expert,partner,hold,tabl,less,whether,guy,edg,scienc,realli,sinc"
796,"climat,chang","girl,prove,listen,case,feder,howev,morn","central,chang,side,staff,former,strategi,respons,threat,help,manag,cell,pull,believ,program,western,first,wish,thank,game,action,sinc,child,occur,night,thousand,stay,feel,less,foreign","cultur,finish,still,rememb","clearli,late,author,treatment,entir,cultur,person,like,radio,car,cultur,care,pull,cut,color,focu,role","shake,machin,want,question,center,find",,,,
797,"climat,chang","cell,yard,piec,institut,confer","institut,price,fire,inform,increas,easi,abil,ok,factor,whether,step,minut,radio","sell,daughter,even,heart,machin,often,rule,statement,morn","suffer,although,build,finish,store,white","appli,spring,econom,camera,parti,feel,thu,life,earli,project,vote,fine,small,anyth,feder,spend,onto,decad,relationship,group,law,live","shake,drop,employe,produc","stuff,face,main,marriag,peac,much,focu,wonder,experi,train,instead,surfac,health,news,share,gun,hotel","term,move,leg,outsid,custom,smile,carri,point",
798,robot,"relat,board,small,mr","tree,seek,student,manag,section,final,valu,commerci,like,claim,style,must","might,might,clearli,rest,day,includ,economi,noth,sound,common,fast,tree,tri,audienc,assum","year,crime,build,deal,realiti,car,good,phone,foreign,govern,sit,feel,stand,much,continu,subject,suffer,receiv,per,ga,perform","threat,product,simpl,fli,friend,camera,front,medium,develop,dream,mother,alreadi,troubl,turn,great,man,step,bad,contain,front,thousand",,,,
799,"health,fit","talk,mission,option,appear,toward,card,low,instead,foreign,stock,base,interest,take,studi,foot,sit,execut,republican","even,tree,yet,four,big,card,around,happen,interview,onto,guy,site,lawyer,walk","attent,state,project,indic,condit,maintain,polici,risk,mind","despit,democrat,matter,forward,per,high,posit,eat,cover,name,lose,offic,hair,short,environment,variou,speak,put,valu,though",,,,,
800,"web,develop","even,color,citizen,free,build,develop,thing,tough,machin,staff,ground,bodi,eat,societi,babi",garden,"confer,budget,trade,song,new,prove,hous,talk,indic,trip,none","appli,month,role,manag,republican,station,return,tv","knowledg,behind,certainli,day,although,book,woman,worri,elect,front,recent,import,store,outsid,effect,wear,decis,season,health,center,yard,beyond,discov,bring,guy,line",,,,
