question_id,topic_tokenized,answer_item_1_tokenized,answer_item_2_tokenized,answer_item_3_tokenized,answer_item_4_tokenized,answer_item_5_tokenized,answer_item_6_tokenized,answer_item_7_tokenized,answer_item_8_tokenized,answer_item_9_tokenized
585,"climat,chang","tabl,finish,clear,agre,option,serv,signific,debat,languag,u,rule,still,comput,shake,notic,face,among,abl,believ,ten,perhap,plant","open,ahead,major,anim,environ,film,result,gener,exampl,third,everyon","student,congress,usual,secur,simpli,offer,wear,oper,hundr,help,minut,parti","art,word,alon,alway,whole,pictur,nearli,kind,total,adult,score,everi,even,know","end,modern,machin",,,,
586,histori,"dinner,watch,control,idea,thought,list,run,recogn,land,local,product","believ,friend,card,far,pictur,foot,energi,rais,wife,practic,measur,respond,whatev,even","realiti,voic,consum,catch,act,person,lay,eye,subject,face,serv,concern","laugh,energi,lead,day,commerci",,,,,
587,histori,"thought,hour,confer,respond,environment,away,shake,wide,hundr,choic,read,huge,within,drug,team,chair,lay,everyth,author,call,bed","husband,kitchen,walk,special,girl,year","high,answer,bodi,put,gener,despit,differ,guess,worri,would","home,support,black","simpl,face,away,environment,face,eat,includ","recent,give,thank,parti,list,common,top,catch,sens,even,variou,tax,develop","second,bar,name,worker,land,start,messag,polici,life,parti,term,institut","admit,edg,wife,plan,everybodi,check,howev,studi,discu,hair",
588,educ,"two,activ,thing,wear,famili,market,address,support,court,hold,particular,soon,design,card,glass,possibl,speech,someon","current,foreign,develop,life,establish,rang,street,particular,forward,owner,someon,defens,fill,green,find,figur,rather,show","serv,child,admit,health,specif,understand,gun,receiv,happen","behavior,hold,live,pm,two,know,sure,citi,order,section,old,six,forward,may,shake,center,six,cup,choic","air,easi,church,finish,discu,least,trade,materi,anoth,creat,view,anoth,section,hotel,republican,answer,interest,opportun,laugh","ye,less,follow,doctor,televis,physic,increas,player,true,foot,head,six,recogn,appear,attorney,mission","build,abl,abil,forc,gener,step,kitchen,sinc,west","leg,pa,help,magazin,probabl,clearli,tri,back,leg,serv,alway,hotel,product,movement,civil,colleg,ten,final,stori,learn,agre,last",
589,cybersecur,"level,nation,far","alway,son,break,littl,imagin,fact,west,human,voic,civil,pm,lot,ago,probabl,contain,instead,wish,singl,coupl,record","read,somebodi,western,new","street,articl,health,describ,record,dark,new,confer,eight,mind","pressur,result,view,research,custom,stuff,add,best,today,stock,meet,idea,behavior","money,resourc,return,forc,might,gun,arriv,speech,state,polici,cultur,throughout,argu,interview,admit,similar","involv,busi,seven,star,whether,look,somebodi,develop,attent,want,heart,prove,determin,exampl,three,resourc,room,along,bar,father,prepar,languag,administr","former,class,air,front,safe",
590,"artifici,intellig","feel,would,hold,open,case,assum,televis,citi,challeng,open","address,poor,method,particularli,human,listen,board,citizen,alway,last,make","fast,sure,turn,rise,product,method,last,though","term,nation,address,final,line,centuri,church,name,size,mouth,night,chanc,red,success,today,size,east,test,custom,return",,,,,
591,"health,fit","futur,recent,half,total,relat,signific,push,less,line,today","current,case,grow,room,begin,improv,consid,realiz,explain,often,good,across,sens,ask,need,skin","point,buy,larg,catch,structur,beat,night,forc,strategi,defens,open,short,elect,born,last,imag,fund,plan,rais,town,secur,mind,thu","option,invest,yard,nice,news,concern,newspap,quit,articl,perform,teacher,look","benefit,howev,challeng,treat,rang,road,standard,hair,radio",,,,
592,entrepreneurship,"bank,onto,behind,medic,effort,anyth,indic,call","histori,soon,thank,use","confer,piec,note,hour,finish,modern,age,life,enjoy,room,yard,ga,bed,child,adult","alon,candid,degre,kid,hot,valu,prepar,truth,answer,growth,call,way,might,center,fight,spring,onto,share,environment,properti,shoulder,treat,world","compar,countri,tri,throw,near,weight,somebodi,station,explain,walk,inform,everyth,boy,today","consid,budget,activ,call,expect,site,mission,consum,fine,littl,situat","size,pick,energi,boy,within",,
593,"data,scienc","window,trial,want,author,usual,fli,mention,notic,sure,son,citizen,plan,suffer,oil,friend,deal","close,polit,watch,ok,involv,suggest,enjoy,ground,person,tv,forc,like,see,citi,eat,bad,choic,take,miss,even","money,leav,provid",,,,,,
594,entrepreneurship,"accept,finish,statement,listen,gun,trip,elect","remain,maintain,call,remain,full,similar,go,voic,accept,impact,attent,although,green,certainli,head,million,push,differ,bodi,care","dark,beyond,artist,anyth,wife,popul,stop,imag,piec,hour,actual,law,consid,product,servic,line,owner","imagin,long,happi,way,much,ask,eight,suddenli,leader,name,even,nearli,inde,charg,charg,write,agre,head,readi,servic,reveal","would,other,task,listen,special,keep,invest,left,ask,voic,father,yeah","mr,tend,fill,travel,three,section,major,agenc,mani,ago,variou,color,boy,visit,nearli,reach,establish,hope,oil,blood,book,smile,seat,determin,deep,carri",,,
595,"environment,scienc","common,look,condit,bill,music,give,drop,husband,carri,gener,protect,profession,past,term,win","piec,wonder,everybodi,continu,common,train,comput,parent,stock,reach,offer,price,purpos,six,fall,lawyer,year","fall,new,onto,fish,pictur,step,enough","charg,author,day,stock","nation,structur,avoid","project,year,treat,garden,necessari,health,maintain,scienc,singl,prepar,blue","organ,send,design","wife,rais,idea,determin,choic,push,imag,draw,role,prove,success,wind,enough,forc","alway,televis,kid,subject,day,radio,sens"
596,"quantum,comput","catch,consid,educ,properti,fish,situat,go,certainli,case,whole,theori,concern,easi,elect,employe","support,happen,societi,matter,director,receiv,call,manag,name,requir,rais,easi,thousand,film,valu,year,pay,much,hard,design,popul,pa,abl","whose,admit,make,long,north,financi,room,left,rest,societi,land,concern,work,maintain,impact,includ,shoulder,life,act,blue",,,,,,
597,"artifici,intellig","page,medium,understand,show,ahead,light,seven,determin","street,number,forc,bodi,former,inde,student,decis,special,key,game,middl,republican,white,manag,eye,centuri,add,behind,attorney,manag","sport,order,cover,away,man,mission,difficult,someth","talk,hope,final,wall,green,seat","everyth,analysi,continu,watch,cultur,crime,year,present,yeah,mr,bit,court,firm,inform,perform,could,sea,audienc,thing,water","right,chanc,audienc,role,past,recogn","sourc,full,feel,could,trip,charg,nation,southern,coach,factor,decad,perform,congress,bed,effort","sens,wonder,let,task,attorney,hard,fall,import,lawyer,voic,next",
598,cybersecur,"guess,must,pm,sit,sens,mind,chair,item,one,bag,push,sometim,situat,insid,thought,alway,face,bodi,work,great,send,rang,read","experi,profession,insid,countri,differ,troubl,leg,candid,game,usual,music,keep,view,option,becom","six,save,listen","histori,tree,keep,son","often,design,scientist,appear,everyth,type,class,wall,kitchen","thank,rais,second,pattern,discov","summer,today,militari,far,ground,answer,rais,newspap,five,kid,colleg,west,messag","produc,watch,thank,upon","data,ground,tv,cultur,chanc,figur,agre,price,stand,usual,democrat,troubl,anoth,social"
599,cybersecur,"music,hope,exist,sourc,particip,foot,like,execut,around,although","build,abil,newspap,alway,draw,thank,control,measur,even,guy,opportun,hold,bill,affect","fact,fill,rang,often","season,small,commun,interview,decad,particular,els,new,understand","manag,shoulder,perhap,analysi,properti,sinc,quit","husband,away,full,prevent,goal,item,intern,quit,need,also,away,second","forward,note,whole,call,though,past,film,help,knowledg,attent,gener","throughout,difficult,treat,agre,bit,major,materi,player,democrat,especi,reach",
600,"person,financ","individu,practic,sinc,product,owner,piec,memori,think","size,understand,claim,free,indic,environment,marriag,old,parti,sell","meet,card,bodi,finish,worker,mouth,must,becom,polit,explain,good","respond,experi,environment,televis,staff,free,race,mind,quickli,subject,figur,differ,pay,card","year,parti,u,say,movement,onto,occur,six,argu,similar","medic,finish,writer","husband,whole,deep,drive,special","recent,necessari,morn,receiv,variou,suddenli,suffer,individu,elect,power,happen,former,famili,world,tax,well,els,seek,forward,reduc,enjoy,occur,popular,least,american,check,rise,sourc","famili,approach,realli,develop,signific,intern,back,miss,author,high,skin,cup,show,item,deal,also,seriou,sure"
