Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
100,101,"['someth', 'front', 'like', 'ever', 'concern', 'never', 'trial', 'class', 'confer', 'clear', 'anoth', 'stay', 'mr', 'one', 'manag', 'player', 'provid']","['quantum', 'comput']","['accept', 'rock', 'moment', 'offic', 'begin', 'summer', 'measur', 'reduc', 'magazin', 'eye', 'ga']","['knowledg', 'option', 'stay', 'way', 'student', 'consid']","['dinner', 'everybodi', 'nation', 'staff', 'like', 'base', 'black', 'tabl', 'alon', 'let', 'suffer', 'relat']","['claim', 'big', 'far', 'design', 'decis', 'season', 'figur', 'end', 'upon', 'former', 'add', 'term', 'continu', 'woman', 'design', 'old', 'concern']",,,,,
101,102,"['detail', 'notic', 'exampl', 'letter', 'research', 'argu', 'stand', 'firm', 'truth', 'total', 'attack', 'close', 'pay', 'step']","['career', 'develop']","['becom', 'even', 'world', 'brother', 'card', 'option', 'give', 'accord', 'recent', 'water', 'late', 'allow', 'staff', 'larg', 'type', 'break', 'capit', 'pick', 'remain', 'true', 'place', 'hour', 'base', 'teach']","['prevent', 'comput', 'group', 'word', 'wall', 'rather', 'big', 'believ', 'support', 'later', 'opportun', 'list', 'move', 'spring', 'common', 'food', 'long', 'third', 'paper', 'play', 'former', 'behavior', 'glass', 'scienc', 'race', 'measur', 'state']","['sound', 'establish', 'popular', 'support', 'player', 'key', 'seat', 'six', 'author']","['factor', 'let', 'opportun', 'strong', 'music', 'news']","['identifi', 'director', 'success', 'let', 'method']","['economi', 'adult', 'articl', 'life', 'suggest', 'agre', 'report', 'money', 'send', 'good', 'republican', 'mission', 'newspap', 'send', 'knowledg']",,,
102,103,"['realiz', 'respond', 'person', 'glass', 'two', 'prevent']","['data', 'scienc']","['rang', 'tree', 'maintain', 'move', 'manag', 'countri', 'note', 'futur', 'attack', 'speech', 'prove', 'spring']","['consid', 'still', 'contain', 'growth', 'involv', 'address', 'mr', 'though', 'govern', 'data', 'educ']","['prove', 'ahead', 'age', 'togeth', 'confer', 'usual', 'agenc']","['cultur', 'price', 'right', 'make', 'kind', 'age', 'car', 'memori', 'sourc']","['hand', 'cost', 'play', 'catch', 'describ', 'democrat', 'good', 'dream', 'instead', 'posit', 'differ', 'risk']","['call', 'improv', 'meet', 'interest', 'enter', 'involv', 'meet', 'citi', 'woman', 'good', 'begin', 'travel', 'success', 'individu', 'sever']","['decid', 'like', 'act', 'histori', 'safe', 'look', 'sister', 'commun']",,
103,104,"['forget', 'court', 'effort', 'avail', 'prepar']","['artifici', 'intellig']","['articl', 'tabl', 'song']","['hair', 'employe', 'nearli', 'sourc', 'support', 'agent', 'blood', 'gun', 'night']","['decad', 'whatev', 'social', 'much', 'coupl', 'rule', 'scienc', 'scene', 'local', 'new', 'say']","['project', 'eat', 'benefit', 'feel', 'full', 'commerci', 'dark', 'decad', 'natur', 'level', 'rais', 'throughout', 'exactli', 'earli', 'imag', 'cell', 'rise', 'page', 'wait', 'larg']","['major', 'onto', 'reach', 'move', 'natur', 'cultur']","['reduc', 'wife', 'properti', 'hotel', 'involv', 'hundr', 'alreadi', 'green', 'gener', 'simpl', 'want', 'make']","['north', 'studi', 'ground', 'present', 'ahead', 'draw', 'kitchen', 'industri', 'white', 'peac', 'fli']","['enough', 'enjoy', 'must', 'chang', 'el', 'month', 'even', 'let', 'dream']","['sen', 'easi', 'meet', 'compani', 'black', 'event', 'onto']"
104,105,"['compar', 'spend', 'throw', 'person', 'low', 'televis', 'world', 'three', 'parent', 'produc', 'push', 'deal']",['robot'],"['behind', 'readi', 'style', 'view', 'today', 'woman', 'season', 'data', 'tend', 'establish']","['western', 'kind', 'indic', 'worker', 'soldier']","['ball', 'three', 'stage', 'second', 'rate', 'oil', 'place', 'larg', 'want']","['feel', 'cost', 'school', 'glass', 'laugh', 'probabl', 'bear', 'word', 'professor', 'air', 'space', 'citi']","['process', 'tough', 'growth', 'babi', 'cell', 'inform', 'kitchen', 'art', 'high', 'quit', 'ahead', 'fine', 'space', 'organ', 'citizen', 'spend', 'variou']","['leave', 'player', 'expert', 'futur', 'along', 'interview', 'dog', 'ball', 'local', 'stock', 'indic', 'space', 'differ', 'nearli', 'profession', 'nation', 'leg', 'gener', 'full', 'paint']","['indic', 'actual', 'success', 'none']","['rest', 'make', 'near', 'head', 'buy', 'song', 'fine', 'throughout']",
105,106,"['son', 'dinner', 'vote', 'brother', 'billion', 'economi', 'paper']",['histori'],"['interest', 'nice', 'well', 'becom', 'south', 'societi', 'opportun', 'central', 'forward', 'standard', 'coupl']","['name', 'act', 'perform', 'sens', 'size', 'sea', 'walk', 'watch', 'lay', 'yeah', 'tv', 'variou']","['matter', 'toward', 'democrat', 'anim', 'finish', 'noth', 'black', 'want', 'militari', 'add', 'fill', 'necessari', 'budget', 'respons', 'trip', 'lay', 'girl', 'list', 'break', 'repres']","['worri', 'babi', 'stop', 'trip', 'rock', 'figur', 'simpli', 'instead', 'also']","['standard', 'insid', 'idea', 'feel', 'loss', 'yet', 'respons', 'natur', 'enough', 'soldier', 'upon']","['stori', 'stay', 'centuri', 'sometim', 'manag', 'seem', 'head', 'section', 'weight', 'style', 'thank', 'remain', 'hotel', 'base', 'ok', 'citi', 'like']","['son', 'argu', 'field', 'light', 'stop', 'servic', 'want', 'studi', 'glass', 'suddenli', 'name', 'fast', 'job', 'race', 'draw', 'appli', 'show', 'girl']",,
106,107,"['charact', 'head', 'fact', 'mother', 'elect', 'establish', 'staff', 'coupl']","['artifici', 'intellig']","['long', 'actual', 'choos', 'hand', 'peac', 'either', 'start', 'gun', 'six', 'word']","['differ', 'invest', 'put', 'provid', 'worker']","['commerci', 'everyth', 'togeth', 'although', 'parent', 'eight']",,,,,,
107,108,"['leader', 'movi', 'environment', 'alreadi', 'even', 'everybodi', 'actual', 'cover', 'mind']","['person', 'financ']","['term', 'provid', 'charg', 'howev', 'commun', 'drug']","['determin', 'market', 'less', 'away', 'charact', 'structur', 'bad', 'door', 'eye']","['soon', 'attorney', 'famili', 'listen', 'common', 'polici', 'true', 'republican', 'pull', 'less', 'drug', 'hard']","['right', 'manag', 'send', 'visit', 'civil']","['tonight', 'purpos', 'rais', 'singl', 'western', 'social', 'structur', 'western', 'even', 'glass', 'particularli', 'player', 'either']","['piec', 'strategi', 'morn', 'seat', 'network', 'interview', 'repres', 'none', 'inform', 'offer']","['feel', 'outsid', 'wear']","['key', 'forc', 'thing', 'decid', 'worker', 'signific', 'young', 'develop', 'thank', 'air', 'doctor', 'practic', 'test', 'final', 'respond', 'identifi']",
108,109,"['next', 'stuff', 'hot', 'reduc']",['sociolog'],"['cell', 'present', 'eight', 'daughter', 'standard', 'articl', 'star', 'work', 'blood', 'set', 'tri', 'discov', 'heavi', 'bit']","['law', 'student', 'charact', 'discus', 'act', 'forc', 'rule', 'state', 'confer', 'consum', 'determin', 'water', 'may', 'still', 'resourc', 'choic', 'still', 'law', 'alway', 'fine', 'polici']","['repres', 'expert', 'relationship', 'stage', 'wall', 'polit', 'wish', 'imagin', 'like', 'perform', 'camera', 'two', 'true', 'protect', 'fear', 'home', 'talk']","['includ', 'way', 'treatment', 'skill', 'first', 'ask', 'discuss', 'question', 'lead', 'collect']","['lose', 'cost', 'babi', 'make', 'someth', 'mani', 'site', 'leave', 'becom', 'campaign', 'candid', 'call', 'bit']","['card', 'town', 'base']","['teacher', 'degre', 'space']","['leader', 'career', 'news', 'goal', 'remain', 'hundr', 'floor', 'offic']",
109,110,"['tax', 'clear', 'inde', 'use', 'militari', 'support', 'difficult', 'sourc', 'paper', 'wind']","['web', 'develop']","['becom', 'democrat', 'tax', 'least']","['parent', 'commun', 'seri', 'word', 'close', 'north', 'common', 'soon', 'mr', 'reduc', 'natur', 'toward', 'cover', 'larg', 'paper', 'rise', 'voic', 'societi', 'high', 'read', 'live']","['top', 'choic', 'wife', 'reduc', 'drive', 'medium', 'cours', 'el', 'provid', 'dog', 'variou', 'goal', 'deep', 'great', 'qualiti', 'street', 'friend', 'safe', 'number', 'strategi', 'manag', 'law', 'term', 'act', 'caus', 'short']",,,,,,
110,111,"['involv', 'easi', 'stage', 'tree', 'develop', 'growth', 'least', 'voic', 'determin', 'special', 'presid']","['career', 'develop']","['local', 'seat', 'bed', 'author', 'elect', 'result', 'loss', 'special', 'economi']","['within', 'board', 'law', 'seek', 'fine', 'relat', 'set', 'owner', 'indic', 'despit', 'histori']","['note', 'young', 'number', 'truth']","['risk', 'question', 'plan', 'readi', 'step', 'although', 'power', 'coupl', 'sign', 'soon', 'foot', 'pattern']",,,,,
111,112,"['young', 'whether', 'measur', 'let', 'ten', 'profession', 'posit', 'would', 'way', 'break']","['data', 'scienc']","['plant', 'quit', 'total', 'although', 'bank']","['ask', 'gun', 'point', 'develop']","['similar', 'behavior', 'feel', 'figur', 'creat', 'accept']",,,,,,
112,113,"['eat', 'central', 'edg', 'sound', 'offer', 'candid']",['robot'],"['contain', 'may', 'ask', 'variou', 'leg', 'help', 'scienc', 'unit', 'trade', 'choos', 'build', 'impact', 'full', 'care', 'alon', 'care', 'reason', 'sport', 'put', 'staff', 'appli', 'walk', 'light', 'control', 'peopl']","['need', 'hair', 'road', 'earli', 'seat', 'valu', 'particip', 'ahead', 'industri']","['appli', 'necessari', 'idea']","['bodi', 'accord', 'although', 'marriag', 'republican', 'answer', 'week', 'father', 'dinner', 'prepar', 'spend', 'phone', 'true', 'togeth', 'day', 'four']","['democrat', 'join', 'look', 'polic']","['tradit', 'rock', 'girl', 'son', 'song', 'top', 'intern', 'histori', 'nearli', 'tend', 'camera', 'surfac', 'event', 'individu', 'interest', 'certain', 'differ', 'front', 'six']","['clearli', 'consid', 'reveal', 'similar', 'clear', 'experi', 'expert', 'set', 'enough', 'catch', 'final', 'church']","['open', 'final', 'rate']",
113,114,"['protect', 'confer', 'worker', 'behind', 'admit', 'east', 'letter', 'away', 'televis', 'eight', 'realiz', 'like']",['educ'],"['bit', 'institut', 'u', 'major', 'save', 'realiti', 'practic', 'class', 'colleg', 'news', 'certainli', 'center', 'like']","['intern', 'fine', 'mani', 'sound', 'includ', 'billion', 'laugh', 'consum', 'take', 'soldier']","['soon', 'beat', 'guy', 'wish', 'good', 'treat', 'father', 'write', 'respons', 'thing', 'third', 'pas', 'much', 'probabl']","['bad', 'babi', 'begin', 'whether', 'agre', 'kitchen', 'whether', 'record', 'mention', 'cours', 'last', 'coupl', 'today', 'close', 'econom']","['seven', 'process', 'pressur', 'ago', 'exampl', 'mission', 'big', 'carri', 'increas', 'fact', 'congress', 'environment', 'teacher', 'natur', 'budget', 'mani', 'peopl', 'differ', 'properti', 'feder']","['leg', 'beat', 'board', 'congress', 'note', 'prevent', 'forc', 'wait', 'statement', 'job']","['along', 'hair', 'polit', 'true', 'servic', 'owner', 'govern', 'sever', 'believ', 'take', 'tradit', 'sport', 'produc', 'decad', 'avail', 'eat', 'necessari', 'price', 'center', 'lead', 'abil', 'citizen', 'ye']",,
114,115,"['capit', 'sister', 'mission', 'skin', 'fall', 'commun', 'democrat', 'stage', 'later', 'movement', 'sure']","['artifici', 'intellig']","['pull', 'game', 'offer', 'person', 'enough', 'form', 'right', 'involv', 'evid', 'long']","['lose', 'improv', 'north', 'real', 'research', 'process', 'rather', 'paint', 'fund', 'call', 'feel']","['five', 'popul', 'much', 'nation']","['husband', 'coach', 'secur', 'sport', 'hard', 'final', 'station', 'respond', 'bank', 'less', 'countri', 'girl', 'child', 'decis', 'increas', 'edg']",,,,,
115,116,"['high', 'ball', 'woman', 'although', 'dark', 'wish', 'within', 'support', 'speak']","['data', 'scienc']","['includ', 'seri', 'defens', 'reach', 'receiv', 'even', 'know', 'like', 'address', 'cut', 'pick', 'standard', 'studi', 'matter', 'join']","['drive', 'allow', 'contain', 'receiv', 'enjoy', 'provid']","['produc', 'paper', 'societi', 'tri', 'stay', 'growth', 'popular', 'result', 'miss']","['sever', 'wife', 'let', 'return', 'either', 'report', 'subject', 'owner', 'huge', 'togeth', 'system', 'room', 'red', 'book', 'yard', 'prevent', 'believ', 'tv', 'fli', 'despit']","['use', 'task', 'main', 'month', 'kind', 'audienc']","['person', 'discov', 'hand', 'quit', 'summer', 'read', 'unit', 'alon', 'high', 'front', 'probabl', 'behind']",,,
116,117,"['event', 'part', 'parti', 'fast', 'think', 'follow', 'open', 'break']",['robot'],"['war', 'instead', 'treatment', 'valu', 'repres', 'wonder', 'hous', 'field', 'avail', 'increas', 'billion', 'billion', 'inde', 'understand', 'worri', 'beyond', 'histori']","['clear', 'face', 'class', 'design', 'cost', 'confer', 'earli', 'maintain', 'alon', 'polit', 'western', 'argu', 'play', 'inform', 'respond', 'allow', 'water', 'well', 'actual', 'american']","['economi', 'weight', 'guess', 'mouth', 'begin', 'health', 'make', 'respons', 'special', 'age', 'contain', 'free', 'follow', 'owner', 'trade', 'stage']","['someon', 'research', 'somebodi', 'magazin', 'decis', 'side', 'bar', 'materi', 'attorney', 'send', 'bear', 'abil', 'idea']","['foreign', 'alway', 'kid', 'clear', 'anoth', 'best', 'mention', 'debat', 'build', 'arm', 'meet', 'grow', 'fire', 'say', 'rather', 'without', 'four', 'account', 'statement', 'gener', 'earli', 'task']",,,,
117,118,"['product', 'discus', 'somebodi', 'fire', 'last', 'centuri', 'enter', 'cup', 'join', 'time', 'south']","['space', 'explor']","['evid', 'decad', 'glass', 'share', 'administr', 'somebodi', 'night', 'middl', 'variou']","['open', 'local', 'check', 'cut', 'never', 'anoth', 'theori', 'box']","['today', 'week', 'go', 'room', 'exist', 'catch', 'figur', 'arm', 'caus', 'includ', 'daughter', 'last', 'whose', 'dream', 'unit', 'child', 'troubl', 'cultur', 'threat']","['data', 'group', 'huge', 'discov', 'case', 'piec', 'game', 'audienc', 'spend', 'surfac', 'wrong']","['issu', 'red', 'face', 'game', 'effect', 'affect', 'push', 'lose', 'among', 'includ', 'rate', 'research', 'allow', 'decis', 'among']","['reduc', 'visit', 'number', 'research', 'abil', 'intern', 'tax', 'money', 'card', 'articl', 'soon', 'choic', 'wear', 'recogn', 'televis', 'stand', 'never', 'sure', 'commerci', 'major', 'imag']","['beat', 'babi', 'catch', 'great', 'know', 'chair', 'wife', 'join', 'goal', 'indic', 'away', 'girl', 'partner', 'improv', 'seri', 'leav', 'late', 'buy', 'thu', 'director', 'artist']",,
118,119,"['question', 'special', 'site', 'process', 'perform', 'other', 'edg', 'husband']","['space', 'explor']","['one', 'market', 'often', 'rule', 'blue', 'structur']","['experi', 'half', 'southern', 'hous', 'guess', 'agenc', 'air', 'area', 'parti', 'morn', 'cup']","['job', 'within', 'difficult', 'long', 'sort', 'show', 'soon', 'research', 'issu', 'mani', 'leader', 'insid', 'seat']","['yeah', 'score', 'agre', 'manag', 'remain', 'debat', 'seek', 'person', 'necessari', 'meet', 'step', 'leav']","['film', 'good', 'head', 'short']",,,,
119,120,"['even', 'green', 'radio', 'door', 'cup', 'easi', 'final', 'protect', 'color', 'within', 'method', 'whether']",['blockchain'],"['popular', 'voic', 'mind', 'approach', 'deep', 'answer', 'worri', 'play', 'leav', 'rock', 'friend', 'social', 'black', 'growth', 'eight', 'focu', 'north', 'professor', 'cold', 'social']","['imagin', 'organ', 'size', 'record', 'lead', 'call', 'class', 'ball', 'present', 'sinc', 'stop', 'report', 'free', 'despit', 'scene', 'relat', 'individu', 'ever', 'lose', 'fear']","['care', 'player', 'alon', 'measur', 'parti', 'surfac', 'result', 'life', 'move', 'drop', 'paper', 'valu', 'assum']","['ye', 'task', 'coupl', 'event', 'foreign', 'focu', 'growth', 'larg', 'green', 'knowledg', 'foreign', 'noth', 'actual', 'play', 'less', 'el']","['brother', 'day', 'upon', 'may', 'teacher', 'opportun', 'artist', 'foreign', 'teacher', 'movi', 'deal', 'spring', 'matter', 'imagin', 'smile', 'social', 'easi', 'standard']","['result', 'summer', 'natur', 'leave', 'leav', 'religi', 'would', 'sure', 'real', 'american', 'school', 'next', 'hospit', 'artist', 'thing', 'although', 'claim', 'effect', 'safe', 'serv', 'american', 'cold', 'writer']","['time', 'govern', 'spend', 'key', 'indic', 'blue', 'parti', 'share']",,
120,121,"['think', 'budget', 'sen', 'three', 'social', 'suffer', 'trade', 'hear', 'goal', 'purpos', 'congress', 'task', 'shoulder']",['blockchain'],"['consid', 'scienc', 'respons']","['phone', 'provid', 'drug', 'research', 'answer', 'career', 'forget', 'night', 'establish', 'market', 'sometim', 'listen', 'congress', 'part', 'buy', 'sign', 'add', 'process', 'arm', 'fli', 'effort', 'gener', 'realli']","['across', 'bring', 'today', 'plant', 'yard', 'discus', 'seem', 'mr', 'chair', 'would', 'enough', 'sometim', 'rise', 'speech', 'spring', 'camera', 'campaign', 'sea', 'visit', 'pm', 'case', 'intern', 'feder', 'dark', 'think', 'suggest']","['chanc', 'role', 'million', 'style', 'without', 'look', 'cup', 'process', 'prepar', 'phone', 'buy', 'affect', 'learn', 'size']","['appear', 'happi', 'report', 'name', 'watch', 'skill']","['fall', 'anim', 'everybodi', 'properti', 'wish', 'futur', 'make', 'kind', 'teacher', 'standard', 'team', 'american', 'oil', 'pas', 'camera', 'voic', 'involv', 'consum', 'realiz', 'garden', 'rememb', 'seek', 'friend', 'fli', 'soon', 'troubl', 'offic', 'attent', 'articl', 'food', 'u']",,,
121,122,"['mind', 'suggest', 'mission', 'new']","['health', 'fit']","['option', 'late', 'onto', 'knowledg', 'cell', 'valu', 'probabl', 'church', 'success']","['miss', 'senior', 'nearli', 'total', 'focu', 'exampl', 'summer', 'administr', 'pay', 'poor', 'step', 'involv']","['use', 'health', 'write', 'teach', 'drug', 'eight', 'senior', 'person', 'admit', 'manag', 'major', 'section', 'insid', 'bring', 'road', 'break', 'imagin']","['languag', 'across', 'receiv', 'carri', 'stage', 'term', 'local', 'away', 'stori', 'million']","['lot', 'machin', 'two', 'seri', 'loss', 'mother', 'note', 'face', 'garden']",,,,
122,123,"['simpli', 'senior', 'theori', 'list', 'lead', 'commun', 'stuff', 'best', 'hundr', 'includ', 'particip']",['robot'],"['everi', 'messag', 'place', 'chang', 'messag', 'imag', 'state', 'surfac', 'blue', 'seat', 'face', 'parti', 'even']","['right', 'may', 'say', 'congress', 'mayb', 'soon', 'hit', 'job', 'street', 'spring', 'anim', 'consid', 'meet', 'unit', 'child', 'road', 'music', 'follow', 'power']","['agent', 'million', 'activ', 'whether', 'method', 'realiz', 'feder', 'decad', 'manag', 'woman', 'arriv']","['pattern', 'social', 'budget', 'author', 'languag', 'crime', 'catch', 'leg', 'clearli', 'compani', 'sound', 'face', 'el', 'happi']","['strong', 'sen', 'studi', 'creat', 'machin']","['decad', 'creat', 'perform', 'sinc', 'wind', 'statement', 'paint', 'signific', 'specif', 'team', 'friend', 'section', 'type', 'also', 'price', 'certainli', 'feel']","['reason', 'noth', 'bodi', 'theori', 'white', 'televis', 'posit', 'scientist', 'reason', 'articl', 'pictur', 'receiv', 'pay']",,
123,124,"['avail', 'page', 'democrat', 'let', 'somebodi', 'includ', 'fli', 'toward', 'day', 'whole', 'centuri', 'inde', 'race', 'determin', 'market']",['entrepreneurship'],"['leader', 'discus', 'true', 'idea', 'low', 'modern', 'thank', 'arriv', 'live', 'daughter', 'realiz']","['choic', 'matter', 'class', 'health', 'determin']","['girl', 'recent', 'mr', 'train', 'plan', 'strong', 'wait', 'someth', 'sever', 'result', 'sign', 'speak', 'despit', 'particip', 'might', 'help', 'memori', 'catch', 'four', 'eye', 'play', 'close', 'research', 'sometim', 'dog', 'huge', 'scienc']","['part', 'best', 'stock', 'hear', 'meet']","['well', 'read', 'pick', 'memori', 'add']","['view', 'mouth', 'appli', 'entir', 'news', 'none', 'talk', 'goal', 'answer', 'experi', 'none', 'mean', 'appear', 'threat', 'watch', 'show', 'color', 'abil', 'believ', 'prevent']","['littl', 'visit', 'compani', 'use', 'answer', 'last', 'place', 'dark', 'build', 'price', 'million', 'art', 'sign', 'ball', 'red']","['realiz', 'audienc', 'degre', 'light', 'book', 'event', 'south']","['item', 'brother', 'maintain', 'race', 'rule', 'interest', 'present', 'ten', 'peopl']"
124,125,"['debat', 'thu', 'along', 'treat', 'qualiti', 'stay', 'everybodi', 'oper']","['digit', 'market']","['produc', 'determin', 'learn', 'posit', 'ground', 'exampl', 'amount', 'child', 'part', 'paint', 'concern', 'littl', 'signific', 'along', 'colleg', 'receiv', 'way', 'confer', 'best', 'author', 'show', 'capit', 'program', 'audienc', 'class', 'center', 'clear', 'recogn']","['act', 'drive', 'town', 'effort', 'close', 'lay', 'control', 'foot', 'oil', 'note', 'career', 'young', 'chanc']","['abl', 'wonder', 'futur', 'tradit', 'poor', 'although', 'boy', 'minut']","['particular', 'train', 'build', 'eight', 'effect', 'like', 'listen', 'exist', 'answer', 'old', 'vote', 'environment', 'outsid', 'difficult']","['push', 'race', 'other', 'fight', 'argu', 'interest', 'parent', 'within', 'southern', 'order', 'indic', 'realli', 'purpos', 'contain', 'remain', 'drive', 'case', 'offer', 'join', 'side', 'polit', 'nearli', 'adult', 'success', 'adult', 'wind', 'act', 'race']","['father', 'rais', 'rate', 'inde', 'view', 'cours', 'oil', 'increas', 'order', 'throughout', 'plan', 'theori', 'may', 'republican', 'fact', 'four']",,,
125,126,"['avail', 'church', 'direct', 'civil', 'current', 'fli', 'join', 'win', 'sport']",['cybersecur'],"['mention', 'understand', 'confer']","['stage', 'turn', 'although', 'central', 'mind', 'improv', 'polici', 'stay', 'claim', 'pay', 'benefit', 'level', 'agent']","['lose', 'result', 'explain', 'relat', 'agenc', 'economi', 'understand', 'look', 'wind', 'republican', 'right', 'fill', 'edg', 'outsid', 'station']","['repres', 'noth', 'charg', 'quit', 'color', 'news']","['tri', 'offici', 'case', 'opportun', 'educ', 'paint', 'singl', 'well', 'assum']","['relat', 'human', 'world', 'year', 'understand', 'final', 'enter', 'shake', 'summer', 'particularli', 'pressur', 'oper']",,,
126,127,"['idea', 'listen', 'cover', 'manag', 'even', 'opportun', 'author', 'establish', 'differ', 'sure', 'friend', 'control', 'southern', 'forward', 'although', 'behind', 'despit']","['artifici', 'intellig']","['home', 'must', 'outsid', 'beat', 'religi', 'sea', 'want', 'pay', 'view', 'decad']","['bodi', 'bar', 'cultur', 'bed', 'think', 'reach', 'manag', 'anoth', 'friend', 'attorney']","['shake', 'tradit', 'develop', 'profession', 'often', 'visit', 'wind', 'scienc', 'happen', 'view', 'perhap', 'talk', 'indic', 'tax', 'say', 'wife', 'expert', 'season', 'place', 'exactli', 'tax', 'parti']","['nation', 'piec', 'degre', 'camera', 'relat', 'whole', 'cours', 'grow', 'noth', 'tell']","['care', 'north', 'ok', 'candid', 'skin', 'perform', 'think', 'water']","['win', 'arm', 'edg', 'miss', 'medium', 'budget', 'light', 'structur', 'whose', 'econom', 'hope', 'say', 'debat', 'present', 'charact', 'career', 'car', 'toward', 'cup', 'wide', 'per', 'interest', 'attorney', 'hour', 'train', 'cultur', 'famili']","['major', 'heart', 'song', 'drop', 'current', 'talk', 'claim', 'author', 'avoid', 'someth', 'issu', 'push']",,
127,128,"['particularli', 'secur', 'cours', 'republican', 'televis']","['environment', 'scienc']","['determin', 'black', 'two', 'whether', 'fast', 'employe']","['rule', 'recent', 'technolog', 'senior', 'avoid', 'race', 'beat', 'middl', 'news', 'prepar', 'check', 'improv', 'produc']","['fli', 'peac', 'prove', 'leave', 'act', 'seri', 'help', 'kitchen', 'often', 'meet', 'capit', 'southern', 'offic', 'read']","['despit', 'sister', 'benefit', 'three', 'democrat', 'treat', 'rais', 'major', 'blue', 'drop', 'scienc', 'challeng', 'road', 'role']",,,,,
128,129,"['collect', 'mean', 'kind', 'properti', 'valu', 'effect', 'perform', 'govern', 'necessari', 'serv', 'say']","['digit', 'market']","['busi', 'strong', 'carri', 'take', 'sort', 'modern', 'financi', 'room', 'pm', 'rock', 'theori', 'theori', 'score', 'particip', 'scienc', 'high', 'foreign', 'serv', 'sister']","['skill', 'tv', 'exactli', 'high', 'vote']","['situat', 'inde', 'decad', 'whole', 'per', 'market', 'enter', 'interest', 'learn']",,,,,,
129,130,"['properti', 'social', 'improv', 'five', 'sinc', 'describ', 'second', 'question', 'activ', 'husband', 'exist', 'game']","['space', 'explor']","['cut', 'order', 'later', 'maintain', 'televis', 'religi', 'play', 'section', 'rest']","['realli', 'open', 'hard', 'take', 'person', 'season', 'dog', 'cold', 'put', 'medium']","['area', 'environ', 'appli', 'deep', 'eye', 'start', 'share', 'els', 'profession', 'explain', 'second', 'power', 'player', 'probabl', 'box', 'see']","['condit', 'properti', 'huge', 'event', 'director', 'news', 'grow', 'court', 'relationship', 'tv', 'administr', 'man', 'summer']","['languag', 'lead', 'studi', 'behavior', 'name', 'littl', 'citi', 'foreign', 'often', 'step', 'social', 'market', 'level', 'listen', 'sport', 'deep', 'home', 'road', 'look', 'agreement', 'head', 'smile', 'case', 'wait', 'reveal']",,,,
130,131,"['instead', 'everyon', 'peopl', 'manag', 'believ', 'say', 'sort', 'seem']","['digit', 'market']","['return', 'fact', 'someth', 'type', 'local', 'state', 'manag', 'blood', 'lead', 'person', 'ahead', 'pick']","['involv', 'throw', 'offic', 'time', 'fine', 'three']","['turn', 'kind', 'page', 'class', 'anyon', 'local', 'someon', 'purpos', 'professor', 'face', 'mind', 'four', 'magazin', 'provid', 'imag', 'heavi']","['protect', 'hundr', 'decad', 'public', 'polit', 'beyond', 'explain', 'compani', 'posit', 'bear', 'wind']","['citi', 'gener', 'purpos']","['work', 'attent', 'larg', 'signific', 'interest', 'alon', 'add', 'strategi', 'particularli', 'eye', 'charg', 'husband']","['upon', 'small', 'eat', 'night', 'often', 'far', 'catch', 'give']",,
131,132,"['bodi', 'perform', 'democrat', 'consum', 'busi', 'sourc', 'particular']","['person', 'financ']","['account', 'compani', 'may', 'feel', 'girl', 'appear', 'poor', 'money']","['one', 'involv', 'radio', 'activ', 'establish', 'break', 'probabl']","['sing', 'behavior', 'teacher', 'soldier', 'cover', 'account', 'human', 'valu', 'dream', 'realli', 'work', 'mayb', 'indic', 'alway', 'particularli', 'profession', 'interest', 'result', 'law']","['knowledg', 'bar', 'throw', 'wife', 'wife', 'appear', 'fli', 'keep', 'good']","['becom', 'next', 'posit', 'accept', 'leg', 'help', 'rock', 'manag', 'necessari', 'wall', 'mayb', 'order', 'treat', 'remain', 'recent', 'industri', 'respons', 'clear']","['voic', 'major', 'third', 'move', 'none']","['four', 'claim', 'major', 'career', 'physic', 'enter', 'sound', 'prove', 'knowledg', 'inform', 'variou', 'minut', 'base', 'medic', 'seriou', 'admit', 'ye', 'bodi', 'respond', 'sourc', 'two', 'record', 'space', 'forget', 'environ']",['law'],
132,133,"['state', 'law', 'seat', 'like', 'allow', 'support', 'spring', 'american', 'ok', 'realli', 'purpos']","['data', 'scienc']","['understand', 'determin', 'choos', 'yard']","['page', 'tradit', 'father', 'present', 'newspap', 'back', 'citizen', 'hot', 'institut', 'like', 'hope', 'democrat', 'agre', 'event']","['stay', 'power', 'industri', 'run', 'radio', 'cultur', 'live', 'toward', 'note', 'author', 'materi', 'decid', 'commun', 'throughout', 'husband']","['bar', 'east', 'report', 'variou', 'offic', 'task', 'truth', 'suffer', 'set', 'commun', 'space', 'histori', 'yet', 'shake']","['economi', 'recogn', 'offici', 'high', 'final', 'success', 'answer', 'institut', 'name', 'sever', 'go', 'man']","['group', 'compar', 'rememb', 'figur', 'probabl', 'offer', 'messag', 'well']",,,
